GM_CODE;GM_NAAM;H2O;OAD;STED;BEV_DICHTH;AANT_INW;AANT_MAN;AANT_VROUW;P_00_14_JR;P_15_24_JR;P_25_44_JR;P_45_64_JR;P_65_EO_JR;P_ONGEHUWD;P_GEHUWD;P_GESCHEID;P_VERWEDUW;GEBOO_TOT;P_GEBOO;STERFT_TOT;P_STERFT;AANTAL_HH;P_EENP_HH;P_HH_Z_K;P_HH_M_K;GEM_HH_GR;P_WEST_AL;P_N_W_AL;P_MAROKKO;P_ANT_ARU;P_SURINAM;P_TURKIJE;P_OVER_NW;A_BED_A;A_BED_BF;A_BED_GI;A_BED_HJ;A_BED_KL;A_BED_MN;A_BED_RU;A_BEDV;WONINGEN;WOZ;P_1GEZW;P_MGEZW;P_BEWNDW;P_KOOPWON;P_HUURWON;P_HUURCORP;P_HUUROVVH;P_HUKO_ONB;P_WONT2000;P_WONV2000;P_LEEGSW;G_GAS_TOT;G_GAS_APP;G_GAS_TUS;G_GAS_HOEK;G_GAS_21K;G_GAS_VRY;G_GAS_HU;G_GAS_KO;G_ELEK_TOT;G_ELEK_APP;G_ELEK_TUS;G_ELEK_HOE;G_ELEK_21K;G_ELEK_VRY;G_ELE_HU;G_ELE_KO;AO_UIT_TOT;WW_UIT_TOT;WWB_UITTOT;A_SOZ_OW;AUTO_TOT;AUTO_HH;AUTO_LAND;MOTOR_2W;A_BST_B;A_BST_NB;OPP_TOT;OPP_LAND;OPP_WATER;AF_ARTSPR;AV1_ARTSPR;AV3_ARTSPR;AV5_ARTSPR;AF_ARTSPO;AF_APOTH;AF_ZIEK_I;AV5_ZIEK_I;AV10ZIEK_I;AV20ZIEK_I;AF_ZIEK_E;AV5_ZIEK_E;AV10ZIEK_E;AV20ZIEK_E;AF_SUPERM;AV1_SUPERM;AV3_SUPERM;AV5_SUPERM;AF_DAGLMD;AV1_DAGLMD;AV3_DAGLMD;AV5_DAGLMD;AF_WARENH;AV5_WARENH;AV10WARENH;AV20WARENH;AF_CAFE;AV1_CAFE;AV3_CAFE;AV5_CAFE;AF_CAFTAR;AV1_CAFTAR;AV3_CAFTAR;AV5_CAFTAR;AF_RESTAU;AV1_RESTAU;AV3_RESTAU;AV5_RESTAU;AF_HOTEL;AV5_HOTEL;AV10_HOTEL;AV20_HOTEL;AF_KDV;AV1_KDV;AV3_KDV;AV5_KDV;AF_BSO;AV1_BSO;AV3_BSO;AV5_BSO;AF_ONDBAS;AV1_ONDBAS;AV3_ONDBAS;AV5_ONDBAS;AF_ONDVRT;AV3_ONDVRT;AV5_ONDVRT;AV10ONDVRT;AF_ONDVMB;AV3_ONDVMB;AV5_ONDVMB;AV10ONDVMB;AF_ONDHV;AV3_ONDHV;AV5_ONDHV;AV10_ONDHV;AF_BRANDW;AF_OPRITH;AF_TREINST;AF_OVERST;AF_ZWEMB;AF_IJSBAAN;AF_BIBLIO;AF_POP;AF_BIOS;AV5_BIOS;AV10_BIOS;AV20_BIOS;AF_SAUNA;AF_ZONBNK;AF_ATTRAC;AV10ATTRAC;AV20ATTRAC;AV50ATTRAC;AF_PODIUM;AV5_PODIUM;AV10PODIUM;AV20PODIUM;AF_MUSEUM;AV5_MUSEUM;AV10MUSEUM;AV20MUSEUM;JRSTATCODE;JAAR
GM0299;Zevenaar;NEE;1043;3;472;43750;21560;22190;14;11;21;29;24;42;43;8;6;0;0;0;0;19850;33;34;33;2.2;10;5;0;0;1;1;2;165;580;840;265;380;840;455;3520;19970;0;82;18;97;63;37;29;8;0;85;15;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2210;610;880;9860;23690;1.2;256;2295;20070;3620;10610;9260;1350;1.3;0.9;3.2;5.0;5.0;1.8;4.6;0.6;1.4;6.6;4.9;0.6;0.8;2.5;1.1;1.1;4.0;6.6;0.9;4.1;15.7;25.1;4.0;1.2;3.4;15.8;1.1;2.0;7.6;11.3;0.9;2.3;9.3;14.4;1.0;3.8;16.3;25.5;2.7;1.8;4.7;37.3;0.8;1.9;7.1;13.7;1.0;1.1;3.9;9.0;0.9;1.2;4.1;8.1;4.0;2.3;6.1;1.2;4.0;1.2;2.3;5.3;4.8;0.5;0.8;2.6;1.7;1.4;4.3;17.0;4.4;30.8;1.8;16.6;4.1;1.5;2.6;7.2;13.4;4.0;5.4;0.9;5.9;22.6;4.6;0.6;0.9;11.2;3.9;0.7;1.6;12.9;2020GM0299;2020
GM0301;Zutphen;NEE;1643;2;1170;47934;23498;24436;15;12;21;30;22;46;38;10;5;0;0;0;0;22046;39;29;32;2.1;9;9;1;0;1;3;5;60;490;900;300;330;1180;620;3885;22267;0;68;32;96;56;44;32;12;0;84;16;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2840;690;1460;9730;21585;1.0;527;1670;17915;3670;4293;4095;198;0.8;1.1;6.5;10.4;2.8;1.0;2.8;1.0;1.0;4.6;2.8;1.0;1.0;2.0;0.7;1.9;9.7;14.0;0.8;6.6;35.8;50.7;1.6;2.0;3.6;15.7;1.5;2.7;13.7;19.2;0.7;4.6;26.1;37.7;1.1;6.3;34.2;48.9;1.8;2.0;7.0;46.7;0.6;3.0;16.1;25.8;0.5;2.7;16.2;26.7;0.6;1.9;11.4;18.3;1.3;7.8;9.4;5.4;1.3;5.4;7.8;9.4;1.4;3.5;4.9;5.0;2.0;0.9;2.6;2.6;2.4;17.0;1.7;16.3;2.3;1.9;2.0;4.9;3.8;2.1;2.9;1.0;3.0;30.5;2.7;1.0;1.0;7.1;2.2;3.0;3.8;11.1;2020GM0301;2020
GM0302;Nunspeet;NEE;790;4;216;27851;13807;14044;18;13;22;27;20;42;47;6;5;0;0;0;0;10934;29;32;39;2.5;4;4;0;0;0;0;3;175;585;650;190;360;600;240;2800;10957;0;83;17;96;65;34;24;10;1;81;19;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1090;240;300;5240;14080;1.3;109;1080;11490;2590;12953;12874;80;1.3;0.8;3.1;3.9;14.2;1.3;13.4;0.0;0.0;2.4;14.2;0.0;0.0;1.0;1.1;1.3;5.0;6.2;1.0;4.9;18.5;22.2;3.3;0.8;1.6;8.8;1.5;0.6;2.3;3.1;1.1;2.4;9.9;12.1;1.0;4.6;17.5;21.6;1.4;5.6;14.5;35.5;0.9;1.7;6.1;8.3;1.0;1.0;4.8;6.6;0.8;1.7;6.1;9.0;2.5;0.9;2.5;0.7;2.5;0.7;0.9;1.8;10.2;0.0;0.0;0.6;1.7;2.0;3.4;25.8;3.8;21.3;1.8;12.7;12.9;0.0;0.1;2.2;9.1;3.3;9.6;0.8;4.0;29.3;12.7;0.0;0.2;4.3;3.3;0.8;3.2;12.3;2020GM0302;2020
GM0303;Dronten;NEE;767;4;125;41555;20832;20723;17;13;23;29;18;44;44;7;4;0;0;0;0;17532;30;33;36;2.3;8;9;1;1;1;1;5;615;615;875;280;390;860;420;4055;17390;0;87;13;96;67;33;26;8;0;73;27;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1700;560;670;6910;21630;1.2;65;1860;16020;5610;42389;33357;9032;1.6;0.4;1.4;2.2;5.0;1.6;5.6;0.6;0.8;2.8;18.1;0.0;0.0;1.0;1.5;0.9;3.0;4.4;1.5;2.1;7.8;10.9;4.8;0.6;0.9;3.8;3.1;0.5;1.9;2.7;1.4;1.4;5.8;8.7;1.3;1.5;6.8;10.0;4.4;0.6;1.1;7.5;1.2;1.1;4.3;7.5;1.3;0.9;3.6;6.2;1.3;1.7;5.6;8.9;4.3;3.2;4.4;2.1;4.3;2.1;3.2;4.3;4.7;0.9;1.3;1.8;2.7;1.4;5.1;31.6;5.1;4.8;2.3;17.9;17.1;0.0;0.0;1.0;5.5;5.2;4.9;1.0;3.7;22.6;4.9;0.6;0.9;3.9;14.3;0.0;0.1;6.1;2020GM0303;2020
GM0307;Amersfoort;NEE;2298;2;2512;157276;77654;79622;18;12;27;28;15;51;37;8;4;0;0;0;0;69226;37;26;37;2.2;9;16;3;1;1;4;7;85;1645;2800;1770;1500;5700;2250;15745;67722;0;64;36;98;58;41;29;12;0;78;22;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6690;2240;3440;21650;116765;1.7;1865;5660;79950;36815;6386;6262;124;0.8;1.3;7.4;15.6;3.8;0.8;3.5;1.1;3.4;12.9;3.8;0.8;1.0;5.1;0.7;2.5;15.6;29.7;0.6;8.7;52.1;93.5;1.8;2.7;8.3;24.0;1.1;3.1;23.0;36.5;0.6;7.4;51.5;83.8;0.5;10.1;69.7;116.9;1.6;7.4;17.5;48.8;0.5;4.1;25.7;56.4;0.5;3.7;23.5;56.2;0.6;2.2;14.4;33.1;1.3;14.9;26.7;7.5;1.3;6.1;12.2;22.4;1.6;4.5;9.3;17.5;2.3;1.6;2.6;4.5;2.7;26.5;1.6;3.9;3.6;1.3;2.0;5.0;3.7;2.3;5.5;1.0;3.3;45.5;3.2;3.0;6.6;14.5;3.4;3.1;6.8;17.5;2020GM0307;2020
GM0308;Baarn;NEE;1615;2;764;24868;12029;12839;16;10;21;29;24;46;38;9;6;0;0;0;0;11099;38;29;33;2.1;10;9;1;0;1;2;5;30;405;505;280;395;1135;385;3130;11679;0;66;34;94;61;39;25;13;0;90;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1400;300;360;5520;12365;1.1;380;955;10225;2140;3301;3254;47;0.9;2.0;6.1;11.1;9.7;0.9;1.7;1.0;3.5;13.3;7.7;0.0;1.6;7.4;0.6;2.4;7.3;12.7;0.7;9.6;27.5;43.2;1.3;2.0;7.1;24.5;1.2;1.3;4.1;11.6;0.7;5.0;15.7;28.5;0.6;9.1;29.0;50.8;4.0;1.3;14.1;63.3;0.6;3.0;10.4;18.1;0.6;3.9;13.9;20.9;0.7;2.4;7.4;12.4;2.1;3.2;18.5;2.3;2.1;1.4;2.1;12.4;2.1;1.4;2.0;9.0;1.4;1.3;1.5;8.5;1.6;20.3;1.3;8.7;8.6;0.1;1.9;8.5;12.1;1.3;9.8;0.6;5.4;45.1;1.4;1.0;6.5;18.9;4.5;0.8;4.8;23.5;2020GM0308;2020
GM0310;De Bilt;NEE;1258;3;652;43137;20752;22385;17;11;20;29;24;46;40;8;6;0;0;0;0;19259;37;29;34;2.2;10;9;2;0;1;0;5;120;515;650;420;650;1920;590;4865;19577;0;65;35;96;60;39;27;11;1;93;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;470;600;9630;21355;1.1;323;1495;17395;3960;6713;6612;101;1.0;0.7;3.6;11.5;7.6;1.1;4.7;1.5;5.4;13.8;5.2;1.4;4.4;9.6;0.9;1.6;6.3;15.3;0.8;6.4;22.1;55.9;2.2;2.0;10.6;35.4;1.7;0.6;2.3;14.3;1.0;1.4;5.8;35.7;0.7;4.5;17.8;68.7;2.8;5.6;36.1;80.0;0.6;2.6;10.7;35.1;0.7;2.0;10.3;28.2;0.7;1.5;6.3;17.2;1.8;4.2;27.0;1.9;1.9;1.3;2.7;19.8;2.7;1.1;2.9;15.2;1.4;1.6;2.5;8.2;2.5;9.2;2.0;7.0;6.8;0.4;6.0;14.5;6.7;3.4;6.3;2.4;10.2;45.4;6.1;0.9;9.6;25.8;5.8;1.2;10.5;33.7;2020GM0310;2020
GM0312;Bunnik;NEE;659;4;411;15191;7526;7665;18;11;20;29;22;46;43;6;5;0;0;0;0;6433;31;32;37;2.3;8;6;1;1;1;0;4;100;245;245;140;165;645;230;1775;6392;0;84;16;97;75;25;16;9;0;85;15;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;410;140;130;3160;7295;1.1;197;540;5965;1330;3757;3697;60;0.8;1.4;2.1;7.6;6.9;1.3;5.2;1.4;5.9;11.1;5.9;1.4;4.6;7.0;0.7;1.1;1.5;7.8;0.6;4.5;6.8;29.7;2.7;1.2;9.1;29.5;0.6;1.4;3.0;10.3;0.7;1.5;2.8;20.7;1.1;2.9;5.6;31.9;2.7;2.8;26.1;69.6;0.7;2.5;4.5;16.5;0.7;2.4;4.8;21.4;0.7;1.7;3.0;10.9;4.3;3.0;23.2;0.0;4.3;0.0;2.9;17.4;4.5;0.0;1.8;13.3;1.7;0.8;3.3;9.7;2.6;14.3;2.8;5.9;5.1;0.6;5.2;11.3;7.8;5.5;6.2;2.9;8.7;45.2;4.9;1.4;8.2;22.8;5.0;0.8;8.9;30.9;2020GM0312;2020
GM0313;Bunschoten;NEE;1181;3;720;21866;10898;10968;19;13;26;25;16;42;49;5;4;0;0;0;0;8370;26;30;44;2.6;6;5;0;0;0;2;3;75;485;685;115;275;435;270;2335;8536;0;80;20;96;75;24;14;11;1;76;24;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710;180;190;3340;9820;1.2;323;595;8460;1355;3481;3038;443;1.3;0.6;1.9;2.3;8.9;1.3;1.3;1.0;3.3;8.6;8.9;0.0;0.9;3.0;0.9;1.8;5.7;6.0;0.8;5.5;16.1;17.9;1.6;1.0;5.1;20.0;1.1;1.2;5.1;5.9;1.0;2.4;7.6;8.9;0.8;5.4;17.7;20.1;1.6;2.0;4.8;40.7;0.9;1.5;4.8;5.8;1.3;0.5;2.7;4.1;0.5;2.6;9.6;11.1;1.4;1.0;8.9;1.0;1.4;1.0;1.0;7.6;1.4;1.0;1.0;5.6;1.4;1.8;9.2;12.1;1.8;28.5;1.6;10.7;10.7;0.0;0.3;6.0;11.6;1.7;11.9;0.0;3.8;43.3;8.0;0.0;1.4;13.0;1.8;1.0;2.1;18.0;2020GM0313;2020
GM0317;Eemnes;NEE;937;4;298;9247;4571;4676;16;12;19;32;21;45;42;9;4;0;0;0;0;3958;31;31;38;2.3;8;6;0;1;1;0;4;65;235;200;90;140;395;140;1265;4008;0;89;11;97;71;27;22;6;1;75;25;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;290;120;90;1760;5150;1.3;166;515;4320;830;3370;3104;267;1.1;1.1;5.8;8.2;5.0;1.1;4.7;0.8;3.8;9.5;4.9;0.7;2.0;3.2;1.0;1.4;4.3;6.4;0.9;2.4;16.8;36.0;1.1;2.0;7.6;20.7;1.2;0.4;2.5;4.4;1.0;0.5;4.1;12.7;0.8;1.3;12.6;33.4;4.0;1.9;12.1;46.4;0.9;1.4;8.4;14.2;0.7;1.9;8.8;14.3;1.1;1.4;5.7;9.4;2.8;2.8;27.0;1.3;3.0;0.6;1.1;17.4;4.5;0.0;0.8;15.7;1.2;1.1;6.9;8.0;2.2;22.7;1.1;7.2;7.1;0.0;3.9;6.1;18.0;1.1;8.6;1.5;6.4;45.2;3.5;1.0;6.0;13.4;3.6;1.7;7.5;19.6;2020GM0317;2020
GM0321;Houten;NEE;1526;2;913;50146;24688;25458;19;12;23;31;15;48;43;6;4;0;0;0;0;20265;27;30;43;2.5;7;9;1;1;1;1;5;145;535;795;515;540;1785;635;4950;20417;0;77;23;98;68;32;25;7;0;64;36;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1780;610;580;6810;62930;-99999999.0;-99999999;1715;39305;23625;5899;5494;404;1.5;0.5;3.9;5.2;9.5;1.4;2.3;1.0;3.3;11.0;9.5;0.0;2.1;7.0;1.5;0.7;5.1;8.8;1.6;1.9;15.0;25.0;2.8;0.9;4.8;24.7;2.0;0.2;1.7;3.0;1.5;1.2;9.3;16.2;1.4;2.5;18.1;29.7;2.8;1.8;12.7;54.4;0.6;2.1;17.5;29.7;1.0;1.5;16.1;26.7;0.7;1.3;8.9;15.9;2.0;2.8;12.1;2.0;2.1;1.3;1.9;8.8;2.4;0.7;1.0;7.0;2.0;2.2;2.2;11.1;2.3;15.9;2.1;9.6;3.2;0.9;2.8;9.9;3.0;2.4;2.5;2.0;7.9;44.1;2.4;0.9;3.9;18.0;7.0;0.1;8.0;25.1;2020GM0321;2020
GM0327;Leusden;NEE;1259;3;519;30401;14914;15487;16;11;21;30;22;43;45;7;5;0;0;0;0;13040;30;33;37;2.3;8;6;1;1;1;0;4;100;335;540;280;355;1115;365;3090;13043;0;81;19;98;71;29;21;8;0;84;16;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1030;340;310;6180;15595;1.2;266;1525;12950;2645;5889;5854;35;0.8;1.2;4.5;9.8;7.6;1.1;2.1;0.9;2.1;11.7;7.9;0.0;0.9;3.5;1.0;1.3;5.5;14.3;0.9;3.9;18.3;50.8;2.1;1.7;6.8;23.1;2.0;0.4;1.7;14.2;0.8;1.6;8.3;38.4;0.8;3.6;16.1;54.3;2.5;2.9;16.4;47.1;0.8;1.4;8.3;23.4;0.7;1.9;11.5;22.2;0.8;1.9;8.8;16.9;4.5;3.1;21.4;0.1;4.5;0.0;2.9;17.6;4.5;0.0;2.0;14.1;1.6;2.2;6.1;6.5;2.6;28.0;1.5;6.6;5.8;0.3;1.9;3.6;5.4;2.0;8.1;0.9;4.0;42.6;4.3;1.4;4.9;12.4;5.1;1.1;5.1;16.9;2020GM0327;2020
GM0331;Lopik;NEE;363;5;191;14467;7380;7087;17;14;21;30;18;47;43;5;4;0;0;0;0;5647;26;31;42;2.5;4;5;2;0;1;0;3;250;450;250;110;145;345;125;1675;5741;0;86;14;96;74;26;18;8;0;83;17;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;130;150;2330;7660;1.4;101;805;6300;1360;7898;7557;341;1.6;0.9;1.3;2.1;12.6;1.6;8.1;0.0;0.9;5.2;12.6;0.0;0.3;3.4;2.0;0.5;0.8;2.1;1.3;2.0;4.2;11.3;6.6;0.2;2.3;11.8;1.2;0.6;1.1;3.1;1.9;1.3;2.7;7.2;2.2;0.9;2.0;6.5;6.7;0.2;2.5;25.2;1.0;1.6;2.8;6.0;1.3;1.2;2.2;5.6;0.9;1.5;2.9;5.7;6.9;0.4;4.4;0.0;6.9;0.0;0.4;4.4;7.1;0.0;0.2;2.4;2.3;1.6;15.1;19.0;9.6;24.4;6.6;18.0;15.1;0.0;0.0;4.6;15.3;9.2;9.8;0.4;3.9;53.4;9.3;0.2;0.7;7.2;6.6;0.3;3.8;16.1;2020GM0331;2020
GM0335;Montfoort;NEE;747;4;370;13917;6954;6963;17;13;21;29;20;47;43;6;4;0;0;0;0;5648;28;31;40;2.5;5;5;1;0;1;1;3;105;300;310;110;195;365;150;1535;5740;0;85;15;96;74;26;16;9;0;87;13;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;340;140;130;2540;6990;1.2;186;555;5735;1250;3820;3757;63;1.0;1.3;2.4;4.6;13.3;1.0;6.5;0.3;1.0;8.2;6.5;0.3;1.0;5.6;0.8;0.8;1.7;4.2;0.8;3.4;7.8;20.0;2.0;1.1;3.5;22.7;1.8;1.0;2.7;5.3;0.9;1.9;5.4;12.9;0.8;3.4;6.8;20.3;2.0;1.4;5.5;46.0;0.8;1.2;3.3;8.4;0.9;1.8;4.6;9.9;0.7;1.8;4.0;8.0;2.0;1.9;6.1;0.7;2.1;0.7;1.6;5.1;6.4;0.0;0.3;1.9;1.1;0.6;7.2;15.8;6.1;17.6;6.6;15.9;6.9;0.3;1.0;10.7;16.6;2.7;5.3;1.3;6.8;62.4;7.5;0.3;2.0;13.9;7.1;0.2;3.4;25.2;2020GM0335;2020
GM0339;Renswoude;NEE;514;4;296;5444;2722;2722;21;14;25;25;15;45;47;5;4;0;0;0;0;2089;25;32;43;2.6;4;3;0;0;0;0;2;90;175;130;40;100;135;60;735;2134;0;87;13;96;74;26;0;26;0;61;39;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;40;30;760;2895;1.4;157;275;2390;510;1851;1840;11;1.1;0.6;1.1;4.2;10.2;1.1;7.3;0.0;2.1;8.8;11.9;0.0;0.0;1.7;1.1;0.6;1.1;3.7;0.8;1.9;3.6;16.0;4.2;0.8;5.4;19.7;1.0;0.7;1.1;4.6;1.0;0.7;1.5;11.2;1.0;2.1;5.0;10.6;4.7;1.0;11.5;45.9;1.1;0.5;1.5;8.5;1.2;0.5;1.2;5.2;0.9;1.2;2.1;7.3;7.3;0.1;5.5;0.0;7.3;0.0;0.1;5.5;7.6;0.0;0.0;4.2;1.1;0.7;4.6;18.0;7.2;35.8;1.1;18.4;6.9;0.0;1.0;4.9;8.1;7.1;6.2;1.0;5.7;41.4;7.4;0.0;1.9;8.1;6.7;0.0;3.2;17.5;2020GM0339;2020
GM0340;Rhenen;NEE;924;4;478;20119;10034;10085;18;12;22;27;21;43;45;6;6;0;0;0;0;8286;31;32;37;2.4;6;6;2;0;0;0;3;95;430;425;135;260;565;195;2110;8225;0;80;20;97;65;35;27;8;0;79;21;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;800;180;270;3970;10335;1.2;246;875;8390;1945;4376;4208;168;1.2;0.6;1.2;3.0;12.3;1.0;6.4;0.1;1.8;7.4;12.3;0.0;0.0;2.0;0.9;1.2;3.2;4.9;0.8;3.9;11.3;19.3;2.5;0.9;5.1;17.5;1.0;0.8;3.3;5.7;0.7;3.0;8.5;14.6;0.9;2.5;8.2;16.6;2.4;1.0;6.5;37.7;0.8;2.0;4.5;8.5;0.8;2.1;4.9;7.7;0.7;1.9;4.8;8.4;2.1;2.7;10.0;0.8;2.1;0.8;2.6;9.3;4.1;0.2;0.9;4.7;1.3;0.6;2.7;24.6;2.5;34.2;1.2;24.4;7.1;0.1;1.8;4.1;16.9;6.6;3.5;1.7;6.0;41.4;6.7;0.1;1.7;5.2;2.2;1.0;4.5;15.2;2020GM0340;2020
GM0342;Soest;NEE;1468;3;1008;46606;22772;23834;16;12;21;29;23;44;42;8;6;0;0;0;0;20636;35;30;35;2.2;9;13;2;1;1;5;5;40;845;1020;435;590;1815;610;5350;20699;0;65;35;97;64;34;22;12;2;90;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1850;570;740;9750;24105;1.2;521;1895;19825;4280;4643;4624;19;0.8;1.3;6.1;9.7;7.0;0.9;5.3;0.4;2.5;14.3;7.0;0.1;1.7;8.0;0.7;1.5;7.5;11.9;0.7;5.7;27.8;47.0;2.1;2.1;6.3;32.0;1.0;1.2;7.1;11.8;0.6;2.7;14.6;28.2;0.5;4.0;22.7;45.6;2.2;3.4;20.0;79.5;0.6;2.6;14.8;23.5;0.7;2.1;12.6;22.5;0.7;2.1;11.3;17.1;2.9;3.1;23.7;1.1;2.9;0.8;2.3;18.1;2.9;0.8;2.0;15.0;1.6;1.6;2.1;7.5;2.2;17.9;1.7;7.2;7.1;0.0;2.2;12.6;8.7;2.1;5.9;1.1;6.6;41.2;2.2;2.3;8.0;23.3;2.3;1.3;7.1;31.0;2020GM0342;2020
GM0344;Utrecht;NEE;3444;1;3811;357597;175395;182202;17;15;37;21;10;65;27;6;3;0;0;0;0;181670;51;22;27;1.9;12;24;9;1;2;4;8;85;3290;6155;5605;2915;15085;7080;40220;156678;0;43;57;96;45;54;32;22;0;73;27;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13430;4900;10540;34040;129840;0.7;1384;8080;96250;33595;9921;9383;538;0.6;2.0;14.2;31.3;3.5;0.7;2.8;2.0;5.8;11.6;3.4;1.4;4.6;8.6;0.6;3.2;24.2;51.7;0.5;12.4;99.6;208.3;1.6;7.0;15.2;29.6;0.9;5.7;44.8;85.0;0.5;13.8;114.1;230.4;0.5;20.3;171.9;337.1;1.9;21.8;36.1;67.8;0.4;7.1;52.4;118.1;0.5;4.7;37.7;89.1;0.5;3.1;22.1;52.3;1.2;12.0;28.6;5.3;1.4;3.3;7.4;20.5;1.5;3.4;7.5;16.7;1.7;2.0;1.7;3.9;2.2;5.8;1.2;3.3;2.1;5.1;8.3;12.3;3.8;1.3;3.5;4.8;10.1;53.1;2.0;6.0;10.2;19.0;2.8;7.6;14.4;28.0;2020GM0344;2020
GM0345;Veenendaal;NEE;2200;2;3417;66493;32858;33635;18;13;25;26;18;45;44;7;5;0;0;0;0;28021;33;30;37;2.3;6;13;5;1;1;1;5;30;875;1390;550;680;1595;710;5830;28353;0;60;40;98;59;41;32;9;0;82;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2840;750;1260;11100;32460;1.2;1668;2190;26290;6165;1972;1946;26;1.0;1.7;10.6;13.3;8.7;1.1;2.0;1.0;2.8;7.7;8.7;0.0;0.8;1.1;0.7;1.7;10.4;14.3;0.7;9.0;53.1;66.4;1.6;2.0;5.3;17.4;1.2;2.0;13.0;15.9;0.7;7.2;45.5;55.6;0.9;6.9;43.0;51.2;1.7;2.3;8.7;37.5;0.7;3.4;24.2;35.0;0.7;2.8;18.3;28.1;0.7;2.3;15.3;22.1;1.5;4.0;10.5;3.0;1.5;3.0;4.0;9.8;1.7;2.1;3.0;5.3;2.0;1.6;1.5;23.8;1.9;37.9;1.9;24.2;1.9;1.0;1.9;3.1;10.3;1.5;2.9;2.5;4.5;41.1;1.8;1.0;1.4;5.0;1.9;1.0;3.6;14.4;2020GM0345;2020
GM0351;Woudenberg;NEE;958;4;366;13362;6689;6673;20;13;23;26;19;44;46;5;5;0;0;0;0;5135;27;32;41;2.5;5;6;1;0;0;0;4;100;240;240;75;160;340;125;1280;5188;0;84;16;97;72;28;21;7;0;75;25;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;110;110;2330;6740;1.3;185;645;5600;1140;3682;3653;29;1.0;0.9;2.0;3.6;12.0;1.1;7.1;0.0;1.7;11.5;12.0;0.0;0.0;4.6;0.9;1.6;3.4;5.2;0.9;4.6;10.7;18.0;1.1;1.1;5.6;22.6;1.1;1.1;2.0;3.3;1.0;2.2;4.7;8.5;0.8;2.2;4.3;10.4;2.8;1.6;10.6;48.4;0.8;1.8;4.8;7.8;0.8;2.6;6.8;10.6;0.7;2.2;4.9;8.7;6.4;0.0;4.9;0.0;6.4;0.0;0.0;4.0;8.9;0.0;0.0;3.2;1.5;0.7;5.2;10.4;6.4;26.5;1.1;10.9;9.9;0.0;0.8;4.1;10.4;7.0;11.9;0.0;3.4;41.1;9.4;0.0;1.5;13.4;9.5;0.0;2.4;17.6;2020GM0351;2020
GM0352;Wijk bij Duurstede;NEE;1128;3;502;23914;11773;12141;16;12;21;32;20;43;44;8;5;0;0;0;0;10096;28;34;38;2.3;6;5;1;0;1;0;3;135;420;395;170;250;745;280;2400;10107;0;83;17;98;70;30;23;6;0;86;14;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;840;250;280;4380;12440;1.2;261;1190;10470;1970;5040;4762;278;0.6;1.5;4.3;6.3;14.7;1.0;7.7;0.1;1.1;10.4;14.6;0.0;0.0;5.4;0.8;1.5;4.2;5.8;0.6;4.5;15.7;23.0;2.0;1.0;3.0;16.9;1.4;1.3;4.9;7.1;0.8;1.6;5.9;9.1;0.8;3.6;14.3;18.6;2.0;1.9;4.0;33.4;0.8;1.6;4.6;7.2;0.8;1.6;5.2;8.1;0.7;2.0;5.5;9.2;1.7;1.1;4.4;0.8;1.7;0.8;1.1;4.1;1.8;0.8;1.1;2.8;1.2;1.6;10.6;21.3;8.3;26.2;1.1;16.3;14.6;0.0;0.0;5.1;15.8;10.6;11.8;0.0;5.8;33.3;2.2;0.9;1.9;10.9;2.2;1.1;2.6;15.5;2020GM0352;2020
